,Estado,Sembrada_ha,Cosechada_ha,Año,Mes
669,Chiapas,102332,89083.0,2008,6
670,Chihuahua,23,8.0,2008,6
671,Guerrero,1453,1453.0,2008,6
672,Hidalgo,22435,22323.0,2008,6
673,Jalisco,1076,1076.0,2008,6
674,Michoacan,148,140.0,2008,6
675,Nayarit,1576,1391.0,2008,6
676,Nuevo leon,505,266.0,2008,6
677,Oaxaca,49593,49413.0,2008,6
678,Puebla,24494,22077.0,2008,6
679,Quintana roo,3320,2998.0,2008,6
680,San luis potosi,12162,12034.0,2008,6
681,Sinaloa,3299,1128.0,2008,6
682,Tabasco,37839,32398.0,2008,6
683,Tamaulipas,5351,2354.0,2008,6
684,Veracruz,194947,155460.0,2008,6
685,Yucatan,500,500.0,2008,6
686,Total,466286,399204.0,2008,6
687,Campeche,5232,5102.0,2008,7
688,Chiapas,102332,97616.0,2008,7
689,Chihuahua,23,8.0,2008,7
690,Guerrero,1453,1453.0,2008,7
691,Hidalgo,22435,22435.0,2008,7
692,Jalisco,1076,1076.0,2008,7
693,Michoacan,148,140.0,2008,7
694,Nayarit,1576,1391.0,2008,7
695,Nuevo leon,505,301.0,2008,7
696,Oaxaca,49593,49593.0,2008,7
697,Puebla,24494,23910.0,2008,7
698,Quintana roo,3320,3320.0,2008,7
699,San luis potosi,12162,12034.0,2008,7
700,Sinaloa,3299,2038.0,2008,7
701,Tabasco,37839,36684.0,2008,7
702,Tamaulipas,5351,2418.0,2008,7
703,Veracruz,194947,169402.0,2008,7
704,Yucatan,500,500.0,2008,7
705,Total,466286,429422.0,2008,7
706,Campeche,5232,5102.0,2008,8
707,Chiapas,102332,99522.0,2008,8
708,Chihuahua,23,8.0,2008,8
709,Guerrero,1453,1453.0,2008,8
710,Hidalgo,22435,22435.0,2008,8
711,Jalisco,1076,1076.0,2008,8
712,Michoacan,148,140.0,2008,8
713,Nayarit,1576,1391.0,2008,8
714,Nuevo leon,505,301.0,2008,8
715,Oaxaca,49593,49593.0,2008,8
716,Puebla,24494,24434.0,2008,8
717,Quintana roo,3320,3320.0,2008,8
718,San luis potosi,12162,12034.0,2008,8
719,Sinaloa,3299,2720.0,2008,8
720,Tabasco,37839,36684.0,2008,8
721,Tamaulipas,5351,2447.0,2008,8
722,Veracruz,194947,170502.0,2008,8
723,Yucatan,500,500.0,2008,8
724,Total,466286,433662.0,2008,8
725,Campeche,5232,5102.0,2008,9
726,Chiapas,102332,99522.0,2008,9
727,Chihuahua,23,8.0,2008,9
728,Guerrero,1453,1453.0,2008,9
729,Hidalgo,22435,22435.0,2008,9
730,Jalisco,1076,1076.0,2008,9
731,Michoacan,148,148.0,2008,9
732,Nayarit,1576,1391.0,2008,9
733,Nuevo leon,505,301.0,2008,9
734,Oaxaca,49593,49593.0,2008,9
735,Puebla,24494,24494.0,2008,9
736,Quintana roo,3320,3320.0,2008,9
737,San luis potosi,12162,12034.0,2008,9
738,Sinaloa,3299,2720.0,2008,9
739,Tabasco,37839,36684.0,2008,9
740,Tamaulipas,5351,2447.0,2008,9
741,Veracruz,194947,172547.0,2008,9
742,Yucatan,500,500.0,2008,9
743,Total,466286,435776.0,2008,9
744,Campeche,5232,5102.0,2008,12
745,Chiapas,102332,99522.0,2008,12
746,Chihuahua,23,8.0,2008,12
747,Guerrero,1453,1453.0,2008,12
748,Hidalgo,22435,22435.0,2008,12
749,Jalisco,1076,1076.0,2008,12
750,Michoacan,148,148.0,2008,12
751,Nayarit,1576,1391.0,2008,12
752,Nuevo leon,505,301.0,2008,12
753,Oaxaca,49593,49593.0,2008,12
754,Puebla,24494,24494.0,2008,12
755,Quintana roo,3320,3320.0,2008,12
756,San luis potosi,12162,12034.0,2008,12
757,Sinaloa,3299,2720.0,2008,12
758,Tabasco,37839,36684.0,2008,12
759,Tamaulipas,5351,2447.0,2008,12
760,Veracruz,194947,172547.0,2008,12
761,Yucatan,500,500.0,2008,12
762,Total,466286,435776.0,2008,12
763,Chiapas,98900,890.0,2009,1
764,Oaxaca,44819,4020.0,2009,1
765,Quintana roo,3542,104.0,2009,1
766,Total,394728,5014.0,2009,1
767,Chiapas,102038,6152.0,2009,2
768,Hidalgo,22946,5955.0,2009,2
769,Jalisco,981,280.0,2009,2
770,Oaxaca,46984,15851.0,2009,2
771,Quintana roo,3631,794.0,2009,2
772,Veracruz,173502,7371.0,2009,2
773,Total,438106,36403.0,2009,2
774,Chiapas,102641,23888.0,2009,3
775,Guerrero,1461,589.0,2009,3
776,Hidalgo,23002,6399.0,2009,3
777,Jalisco,981,402.0,2009,3
778,Nayarit,3234,499.0,2009,3
779,Oaxaca,47009,22211.0,2009,3
780,Quintana roo,3631,2038.0,2009,3
781,Sinaloa,2994,427.0,2009,3
782,Tabasco,34010,3308.0,2009,3
783,Tamaulipas,7177,2566.0,2009,3
784,Veracruz,190458,10622.0,2009,3
785,Yucatan,512,500.0,2009,3
786,Total,458813,73450.0,2009,3
787,Campeche,4500,3515.0,2009,4
788,Chiapas,102641,46308.0,2009,4
789,Guerrero,1461,1461.0,2009,4
790,Hidalgo,23002,8622.0,2009,4
791,Jalisco,1181,724.0,2009,4
792,Michoacan,36,31.0,2009,4
793,Nayarit,3234,953.0,2009,4
794,Oaxaca,47034,37785.0,2009,4
795,Quintana roo,3631,3110.0,2009,4
796,San luis potosi,14031,8644.0,2009,4
797,Sinaloa,3139,2217.0,2009,4
798,Tabasco,34110,13410.0,2009,4
799,Tamaulipas,7177,6630.0,2009,4
800,Veracruz,190878,50938.0,2009,4
801,Yucatan,512,500.0,2009,4
802,Total,461195,184848.0,2009,4
803,Campeche,4650,3689.0,2009,5
804,Chiapas,102911,60786.0,2009,5
805,Guerrero,1461,1461.0,2009,5
806,Hidalgo,23002,21487.0,2009,5
807,Jalisco,1181,1121.0,2009,5
808,Michoacan,36,31.0,2009,5
809,Nayarit,3234,1594.0,2009,5
810,Oaxaca,47034,44880.0,2009,5
811,Quintana roo,3631,3299.0,2009,5
812,San luis potosi,14031,13876.0,2009,5
813,Sinaloa,3204,2217.0,2009,5
814,Tabasco,34110,32638.0,2009,5
815,Tamaulipas,7177,6880.0,2009,5
816,Veracruz,191242,95988.0,2009,5
817,Yucatan,512,500.0,2009,5
818,Total,462044,290448.0,2009,5
819,Campeche,4650,3694.0,2009,6
820,Chiapas,102911,75176.0,2009,6
821,Guerrero,1461,1461.0,2009,6
822,Hidalgo,23002,22983.0,2009,6
823,Jalisco,1181,1181.0,2009,6
824,Michoacan,36,36.0,2009,6
825,Nayarit,3234,3192.0,2009,6
826,Nuevo leon,1859,403.0,2009,6
827,Oaxaca,47034,46809.0,2009,6
828,Puebla,22757,13907.0,2009,6
829,Quintana roo,3631,3628.0,2009,6
830,San luis potosi,14031,13876.0,2009,6
831,Sinaloa,3204,2378.0,2009,6
832,Tabasco,34110,32718.0,2009,6
833,Tamaulipas,7177,6880.0,2009,6
834,Veracruz,191242,167962.0,2009,6
835,Yucatan,500,500.0,2009,6
836,Total,462032,396784.0,2009,6
837,Campeche,4650,3694.0,2009,7
838,Chiapas,102911,97046.0,2009,7
839,Guerrero,1461,1461.0,2009,7
840,Hidalgo,23002,23002.0,2009,7
841,Jalisco,1181,1181.0,2009,7
842,Michoacan,36,36.0,2009,7
843,Nayarit,3234,3192.0,2009,7
844,Nuevo leon,1859,839.0,2009,7
845,Oaxaca,47034,47034.0,2009,7
846,Puebla,22757,22312.0,2009,7
847,Quintana roo,3631,3631.0,2009,7
848,San luis potosi,14031,13876.0,2009,7
849,Sinaloa,3204,2698.0,2009,7
850,Tabasco,34110,32976.0,2009,7
851,Tamaulipas,7177,7088.0,2009,7
852,Veracruz,191242,181158.0,2009,7
853,Yucatan,500,500.0,2009,7
854,Total,462032,441724.0,2009,7
855,Campeche,4650,3804.0,2009,8
856,Chiapas,102911,99884.0,2009,8
857,Guerrero,1461,1461.0,2009,8
858,Hidalgo,23002,23002.0,2009,8
859,Jalisco,1181,1181.0,2009,8
860,Michoacan,36,36.0,2009,8
861,Nayarit,3234,3234.0,2009,8
862,Nuevo leon,1859,839.0,2009,8
863,Oaxaca,47034,47034.0,2009,8
864,Puebla,22757,22757.0,2009,8
865,Quintana roo,3631,3631.0,2009,8
866,San luis potosi,14031,13876.0,2009,8
867,Sinaloa,3204,2698.0,2009,8
868,Tabasco,34110,32976.0,2009,8
869,Tamaulipas,7177,7117.0,2009,8
870,Veracruz,191242,181218.0,2009,8
871,Yucatan,500,500.0,2009,8
872,Total,462032,445249.0,2009,8
873,Campeche,4650,4154.0,2009,9
874,Chiapas,102911,102911.0,2009,9
875,Guerrero,1461,1461.0,2009,9
876,Hidalgo,23002,23002.0,2009,9
877,Jalisco,1181,1181.0,2009,9
878,Michoacan,36,36.0,2009,9
879,Nayarit,3234,3234.0,2009,9
880,Nuevo leon,1859,839.0,2009,9
881,Oaxaca,47034,47034.0,2009,9
882,Puebla,22757,22757.0,2009,9
883,Quintana roo,3631,3631.0,2009,9
884,San luis potosi,14031,13876.0,2009,9
885,Sinaloa,3204,2835.0,2009,9
886,Tabasco,34110,32976.0,2009,9
887,Tamaulipas,7177,7117.0,2009,9
888,Veracruz,191242,189906.0,2009,9
889,Yucatan,500,500.0,2009,9
890,Total,462032,457450.0,2009,9
891,Campeche,4650,4154.0,2009,12
892,Chiapas,102911,102911.0,2009,12
893,Guerrero,1461,1461.0,2009,12
894,Hidalgo,23002,23002.0,2009,12
895,Jalisco,1181,1181.0,2009,12
896,Michoacan,36,36.0,2009,12
897,Nayarit,3234,3234.0,2009,12
898,Nuevo leon,1859,839.0,2009,12
899,Oaxaca,47034,47034.0,2009,12
900,Puebla,22757,22757.0,2009,12
901,Quintana roo,3631,3631.0,2009,12
902,San luis potosi,14031,13876.0,2009,12
903,Sinaloa,3204,2835.0,2009,12
904,Tabasco,34110,32976.0,2009,12
905,Tamaulipas,7177,7117.0,2009,12
906,Veracruz,191242,189906.0,2009,12
907,Yucatan,500,500.0,2009,12
908,Total,462032,457450.0,2009,12
909,Chiapas,93323,3500.0,2010,1
910,Oaxaca,43678,1019.0,2010,1
911,Quintana roo,3760,597.0,2010,1
912,Veracruz,160217,1134.0,2010,1
913,Yucatan,1302,320.0,2010,1
914,Total,395726,6570.0,2010,1
915,Campeche,5610,815.0,2010,2
916,Chiapas,101405,4481.0,2010,2
917,Hidalgo,19671,5610.0,2010,2
918,Oaxaca,44493,23992.0,2010,2
919,Quintana roo,3760,2306.0,2010,2
920,San luis potosi,12906,300.0,2010,2
921,Tabasco,34845,6593.0,2010,2
922,Veracruz,181650,2804.0,2010,2
923,Yucatan,1302,320.0,2010,2
924,Total,444369,47220.0,2010,2
925,Campeche,5640,2085.0,2010,3
926,Chiapas,101405,24426.0,2010,3
927,Guerrero,1453,647.0,2010,3
928,Hidalgo,22783,8902.0,2010,3
929,Jalisco,1483,200.0,2010,3
930,Nayarit,3242,74.0,2010,3
931,Oaxaca,44493,29060.0,2010,3
932,Quintana roo,3760,3620.0,2010,3
933,San luis potosi,13886,1480.0,2010,3
934,Tabasco,35137,13090.0,2010,3
935,Tamaulipas,3006,560.0,2010,3
936,Veracruz,183383,8777.0,2010,3
937,Yucatan,1302,920.0,2010,3
938,Total,452426,93842.0,2010,3
939,Campeche,5640,3782.0,2010,4
940,Chiapas,101405,46648.0,2010,4
941,Guerrero,1453,1453.0,2010,4
942,Hidalgo,22783,16616.0,2010,4
943,Jalisco,1483,1151.0,2010,4
944,Michoacan,136,136.0,2010,4
945,Nayarit,3242,74.0,2010,4
946,Oaxaca,44493,34307.0,2010,4
947,Quintana roo,3760,3760.0,2010,4
948,San luis potosi,13886,4394.0,2010,4
949,Sinaloa,902,259.0,2010,4
950,Tabasco,35427,22783.0,2010,4
951,Tamaulipas,4457,1950.0,2010,4
952,Veracruz,185023,47349.0,2010,4
953,Yucatan,1302,920.0,2010,4
954,Total,455889,185583.0,2010,4
955,Campeche,5640,4039.0,2010,5
956,Chiapas,101405,63206.0,2010,5
957,Chihuahua,34,20.0,2010,5
958,Guerrero,1453,1453.0,2010,5
959,Hidalgo,22783,20865.0,2010,5
960,Jalisco,1483,1266.0,2010,5
961,Michoacan,136,136.0,2010,5
962,Nayarit,3242,1795.0,2010,5
963,Oaxaca,44493,42570.0,2010,5
964,Puebla,29025,2160.0,2010,5
965,Quintana roo,3760,3760.0,2010,5
966,San luis potosi,13886,7479.0,2010,5
967,Sinaloa,902,587.0,2010,5
968,Tabasco,35554,30810.0,2010,5
969,Tamaulipas,4957,3666.0,2010,5
970,Veracruz,185523,134551.0,2010,5
971,Yucatan,1302,920.0,2010,5
972,Total,457016,319284.0,2010,5
973,Campeche,5640,4046.0,2010,6
974,Chiapas,101405,87226.0,2010,6
975,Chihuahua,34,20.0,2010,6
976,Guerrero,1453,1453.0,2010,6
977,Hidalgo,22783,22521.0,2010,6
978,Jalisco,1483,1418.0,2010,6
979,Michoacan,136,136.0,2010,6
980,Nayarit,3242,1858.0,2010,6
981,Nuevo leon,1412,1330.0,2010,6
982,Oaxaca,44493,43840.0,2010,6
983,Puebla,29025,19903.0,2010,6
984,Queretaro,10,10.0,2010,6
985,Quintana roo,3760,3760.0,2010,6
986,San luis potosi,13886,12080.0,2010,6
987,Sinaloa,902,882.0,2010,6
988,Tabasco,35554,35194.0,2010,6
989,Tamaulipas,4957,3916.0,2010,6
990,Veracruz,185523,169028.0,2010,6
991,Yucatan,1302,920.0,2010,6
992,Total,457016,409542.0,2010,6
993,Campeche,5640,4046.0,2010,7
994,Chiapas,101405,96293.0,2010,7
995,Chihuahua,34,20.0,2010,7
996,Guerrero,1453,1453.0,2010,7
997,Hidalgo,22783,22783.0,2010,7
998,Jalisco,1483,1478.0,2010,7
999,Michoacan,136,136.0,2010,7
1000,Nayarit,3242,2917.0,2010,7
1001,Nuevo leon,1412,1330.0,2010,7
1002,Oaxaca,44493,44200.0,2010,7
1003,Puebla,29025,25166.0,2010,7
1004,Queretaro,10,10.0,2010,7
1005,Quintana roo,3760,3760.0,2010,7
1006,San luis potosi,13886,12080.0,2010,7
1007,Sinaloa,902,902.0,2010,7
1008,Sonora,20,3.0,2010,7
1009,Tabasco,35554,35194.0,2010,7
1010,Tamaulipas,4957,4271.0,2010,7
1011,Veracruz,185523,181148.0,2010,7
1012,Yucatan,1302,920.0,2010,7
1013,Total,457019,438109.0,2010,7
1014,Campeche,5640,5541.0,2010,8
1015,Chiapas,101405,96945.0,2010,8
1016,Chihuahua,34,20.0,2010,8
1017,Guerrero,1453,1453.0,2010,8
1018,Hidalgo,22783,22783.0,2010,8
1019,Jalisco,1483,1478.0,2010,8
1020,Michoacan,136,136.0,2010,8
1021,Nayarit,3242,2917.0,2010,8
1022,Nuevo leon,1412,1346.0,2010,8
1023,Oaxaca,44493,44200.0,2010,8
1024,Puebla,29025,28528.0,2010,8
1025,Queretaro,10,10.0,2010,8
1026,Quintana roo,3760,3760.0,2010,8
1027,San luis potosi,13886,12080.0,2010,8
1028,Sinaloa,902,902.0,2010,8
1029,Sonora,20,3.0,2010,8
1030,Tabasco,35554,35194.0,2010,8
1031,Tamaulipas,4957,4631.0,2010,8
1032,Veracruz,185523,183274.0,2010,8
1033,Yucatan,1302,920.0,2010,8
1034,Total,457019,446122.0,2010,8
1035,Campeche,5640,5541.0,2010,9
1036,Chiapas,101405,101405.0,2010,9
1037,Chihuahua,34,20.0,2010,9
1038,Guerrero,1453,1453.0,2010,9
1039,Hidalgo,22783,22783.0,2010,9
1040,Jalisco,1483,1478.0,2010,9
1041,Michoacan,136,136.0,2010,9
1042,Nayarit,3242,2917.0,2010,9
1043,Nuevo leon,1412,1346.0,2010,9
1044,Oaxaca,44493,44200.0,2010,9
1045,Puebla,29025,28923.0,2010,9
1046,Queretaro,10,10.0,2010,9
1047,Quintana roo,3760,3760.0,2010,9
1048,San luis potosi,13886,12080.0,2010,9
1049,Sinaloa,902,902.0,2010,9
1050,Sonora,23,3.0,2010,9
1051,Tabasco,35554,35194.0,2010,9
1052,Tamaulipas,4957,4697.0,2010,9
1053,Veracruz,185523,183856.0,2010,9
1054,Yucatan,1302,920.0,2010,9
1055,Total,457022,451624.0,2010,9
1056,Campeche,5640,5541.0,2010,12
1057,Chiapas,101405,101405.0,2010,12
1058,Chihuahua,34,20.0,2010,12
1059,Guerrero,1453,1453.0,2010,12
1060,Hidalgo,22783,22783.0,2010,12
1061,Jalisco,1483,1478.0,2010,12
1062,Michoacan,136,136.0,2010,12
1063,Nayarit,3242,2917.0,2010,12
1064,Nuevo leon,1412,1346.0,2010,12
1065,Oaxaca,44493,44200.0,2010,12
1066,Puebla,29025,28923.0,2010,12
1067,Queretaro,10,10.0,2010,12
1068,Quintana roo,3760,3760.0,2010,12
1069,San luis potosi,13886,12080.0,2010,12
1070,Sinaloa,902,902.0,2010,12
1071,Sonora,23,3.0,2010,12
1072,Tabasco,35554,35194.0,2010,12
1073,Tamaulipas,4957,4697.0,2010,12
1074,Veracruz,185523,183856.0,2010,12
1075,Yucatan,1302,920.0,2010,12
1076,Total,457022,451624.0,2010,12
1077,Chiapas,94775,1830.0,2011,1
1078,Oaxaca,44943,1727.0,2011,1
1079,Quintana roo,3215,173.0,2011,1
1080,Veracruz,148290,541.0,2011,1
1081,Total,387078,4271.0,2011,1
1082,Campeche,4070,110.0,2011,2
1083,Chiapas,97464,4209.0,2011,2
1084,Hidalgo,19339,7309.0,2011,2
1085,Oaxaca,45463,3685.0,2011,2
1086,Quintana roo,3870,1954.0,2011,2
1087,Tabasco,35924,1892.0,2011,2
1088,Veracruz,177402,736.0,2011,2
1089,Total,435081,19895.0,2011,2
1090,Campeche,5850,725.0,2011,3
1091,Chiapas,97464,12275.0,2011,3
1092,Guerrero,1453,385.0,2011,3
1093,Hidalgo,19562,10780.0,2011,3
1094,Jalisco,785,205.0,2011,3
1095,Nayarit,3023,58.0,2011,3
1096,Oaxaca,45463,10764.0,2011,3
1097,Quintana roo,3870,3069.0,2011,3
1098,Tabasco,38532,14983.0,2011,3
1099,Tamaulipas,3741,205.0,2011,3
1100,Veracruz,182352,4802.0,2011,3
1101,Total,445867,58251.0,2011,3
1102,Campeche,5850,3215.0,2011,4
1103,Chiapas,100089,45294.0,2011,4
1104,Guerrero,1453,1453.0,2011,4
1105,Hidalgo,19562,13985.0,2011,4
1106,Jalisco,785,441.0,2011,4
1107,Michoacan,392,5.0,2011,4
1108,Nayarit,3023,542.0,2011,4
1109,Oaxaca,45463,32800.0,2011,4
1110,Quintana roo,3870,3400.0,2011,4
1111,San luis potosi,11923,2789.0,2011,4
1112,Sinaloa,2530,328.0,2011,4
1113,Tabasco,39232,22123.0,2011,4
1114,Tamaulipas,3741,875.0,2011,4
1115,Veracruz,182352,46659.0,2011,4
1116,Total,449573,173909.0,2011,4
1117,Campeche,5850,5200.0,2011,5
1118,Chiapas,100089,83609.0,2011,5
1119,Guerrero,1453,1453.0,2011,5
1120,Hidalgo,19562,15322.0,2011,5
1121,Jalisco,785,785.0,2011,5
1122,Michoacan,392,105.0,2011,5
1123,Nayarit,3023,1482.0,2011,5
1124,Oaxaca,45463,43816.0,2011,5
1125,Quintana roo,3870,3520.0,2011,5
1126,San luis potosi,11923,6973.0,2011,5
1127,Sinaloa,2530,328.0,2011,5
1128,Tabasco,39232,33430.0,2011,5
1129,Tamaulipas,3741,1366.0,2011,5
1130,Veracruz,182352,128111.0,2011,5
1131,Total,449773,325500.0,2011,5
1132,Campeche,5850,5750.0,2011,6
1133,Chiapas,100089,92616.0,2011,6
1134,Guerrero,1453,1453.0,2011,6
1135,Hidalgo,19562,18148.0,2011,6
1136,Jalisco,785,785.0,2011,6
1137,Michoacan,392,142.0,2011,6
1138,Nayarit,3023,2636.0,2011,6
1139,Nuevo leon,756,703.0,2011,6
1140,Oaxaca,45463,45103.0,2011,6
1141,Puebla,28524,18113.0,2011,6
1142,Quintana roo,3870,3520.0,2011,6
1143,San luis potosi,11923,11838.0,2011,6
1144,Sinaloa,3310,328.0,2011,6
1145,Tabasco,39232,39037.0,2011,6
1146,Tamaulipas,3741,1366.0,2011,6
1147,Veracruz,182982,152859.0,2011,6
1148,Total,451183,394397.0,2011,6
1149,Campeche,5850,5760.0,2011,7
1150,Chiapas,100089,100089.0,2011,7
1151,Guerrero,1453,1453.0,2011,7
1152,Hidalgo,19562,19562.0,2011,7
1153,Jalisco,785,785.0,2011,7
1154,Michoacan,392,142.0,2011,7
1155,Nayarit,3023,3023.0,2011,7
1156,Nuevo leon,756,756.0,2011,7
1157,Oaxaca,45463,45463.0,2011,7
1158,Puebla,28524,22600.0,2011,7
1159,Quintana roo,3870,3520.0,2011,7
1160,San luis potosi,11923,11838.0,2011,7
1161,Sinaloa,2530,328.0,2011,7
1162,Sonora,16,6.0,2011,7
1163,Tabasco,39232,39038.0,2011,7
1164,Tamaulipas,3741,1616.0,2011,7
1165,Veracruz,182982,162707.0,2011,7
1166,Total,450403,418686.0,2011,7
1167,Campeche,5850,5760.0,2011,8
1168,Chiapas,100089,100089.0,2011,8
1169,Guerrero,1453,1453.0,2011,8
1170,Hidalgo,19562,19562.0,2011,8
1171,Jalisco,785,785.0,2011,8
1172,Michoacan,392,142.0,2011,8
1173,Nayarit,3023,3023.0,2011,8
1174,Nuevo leon,756,756.0,2011,8
1175,Oaxaca,45463,45463.0,2011,8
1176,Puebla,28524,22913.0,2011,8
1177,Quintana roo,3870,3520.0,2011,8
1178,San luis potosi,11923,11838.0,2011,8
1179,Sinaloa,2530,1497.0,2011,8
1180,Sonora,16,6.0,2011,8
1181,Tabasco,39232,39038.0,2011,8
1182,Tamaulipas,3741,1616.0,2011,8
1183,Veracruz,182982,165744.0,2011,8
1184,Total,450403,423205.0,2011,8
1185,Campeche,5850,5760.0,2011,9
1186,Chiapas,100089,100089.0,2011,9
1187,Guerrero,1453,1453.0,2011,9
1188,Hidalgo,19562,19562.0,2011,9
1189,Jalisco,785,785.0,2011,9
1190,Michoacan,392,142.0,2011,9
1191,Nayarit,3023,3023.0,2011,9
1192,Nuevo leon,756,756.0,2011,9
1193,Oaxaca,45463,45463.0,2011,9
1194,Puebla,28524,22913.0,2011,9
1195,Quintana roo,3870,3520.0,2011,9
1196,San luis potosi,11923,11838.0,2011,9
1197,Sinaloa,2530,2397.0,2011,9
1198,Sonora,16,6.0,2011,9
1199,Tabasco,39232,39038.0,2011,9
1200,Tamaulipas,3741,1616.0,2011,9
1201,Veracruz,182982,165917.0,2011,9
1202,Total,450403,424278.0,2011,9
1203,Campeche,5850,5760.0,2011,12
1204,Chiapas,100089,100089.0,2011,12
1205,Guerrero,1453,1453.0,2011,12
1206,Hidalgo,19562,19562.0,2011,12
1207,Jalisco,785,785.0,2011,12
1208,Michoacan,392,142.0,2011,12
1209,Nayarit,3023,3023.0,2011,12
1210,Nuevo leon,756,756.0,2011,12
1211,Oaxaca,45463,45463.0,2011,12
1212,Puebla,28524,22913.0,2011,12
1213,Quintana roo,3870,3520.0,2011,12
1214,San luis potosi,11923,11838.0,2011,12
1215,Sinaloa,2530,2397.0,2011,12
1216,Sonora,16,6.0,2011,12
1217,Tabasco,39232,39038.0,2011,12
1218,Tamaulipas,3741,1616.0,2011,12
1219,Veracruz,182982,165917.0,2011,12
1220,Total,450403,424278.0,2011,12
1221,Chiapas,89986,5054.0,2012,1
1222,Quintana roo,1530,185.0,2012,1
1223,Total,397462,5239.0,2012,1
1224,Chiapas,89330,6421.0,2012,2
1225,Michoacan,144,120.0,2012,2
1226,Oaxaca,46238,5178.0,2012,2
1227,Quintana roo,1900,678.0,2012,2
1228,Veracruz,167535,389.0,2012,2
1229,Total,408701,12786.0,2012,2
1230,Campeche,4388,835.0,2012,3
1231,Chiapas,91943,6801.0,2012,3
1232,Guerrero,881,591.0,2012,3
1233,Hidalgo,23913,3363.0,2012,3
1234,Jalisco,739,20.0,2012,3
1235,Michoacan,144,131.0,2012,3
1236,Nayarit,979,57.0,2012,3
1237,Oaxaca,46238,20504.0,2012,3
1238,Quintana roo,3750,1530.0,2012,3
1239,Tabasco,41653,11127.0,2012,3
1240,Veracruz,194258,5485.0,2012,3
1241,Yucatan,211,200.0,2012,3
1242,Total,444649,50644.0,2012,3
1243,Campeche,4388,2523.0,2012,4
1244,Chiapas,93059,29953.0,2012,4
1245,Guerrero,1450,1300.0,2012,4
1246,Hidalgo,23913,9644.0,2012,4
1247,Jalisco,739,402.0,2012,4
1248,Michoacan,144,144.0,2012,4
1249,Nayarit,979,248.0,2012,4
1250,Nuevo leon,1041,150.0,2012,4
1251,Oaxaca,46238,35100.0,2012,4
1252,Puebla,20406,420.0,2012,4
1253,Quintana roo,3750,2537.0,2012,4
1254,San luis potosi,10139,1127.0,2012,4
1255,Tabasco,41653,23512.0,2012,4
1256,Veracruz,194258,55330.0,2012,4
1257,Yucatan,211,200.0,2012,4
1258,Total,446838,162590.0,2012,4
1259,Campeche,4388,2523.0,2012,5
1260,Chiapas,100781,57757.0,2012,5
1261,Chihuahua,33,8.0,2012,5
1262,Guerrero,1450,1450.0,2012,5
1263,Hidalgo,23913,22727.0,2012,5
1264,Jalisco,739,647.0,2012,5
1265,Michoacan,144,144.0,2012,5
1266,Nayarit,979,540.0,2012,5
1267,Nuevo leon,1066,150.0,2012,5
1268,Oaxaca,46238,44214.0,2012,5
1269,Puebla,20406,420.0,2012,5
1270,Quintana roo,3750,3750.0,2012,5
1271,San luis potosi,10139,9034.0,2012,5
1272,Sinaloa,2607,490.0,2012,5
1273,Tabasco,41653,33839.0,2012,5
1274,Tamaulipas,1777,810.0,2012,5
1275,Veracruz,194283,161262.0,2012,5
1276,Yucatan,211,200.0,2012,5
1277,Total,454610,339965.0,2012,5
1278,Campeche,4388,4008.0,2012,6
1279,Chiapas,100786,98082.0,2012,6
1280,Chihuahua,33,8.0,2012,6
1281,Guanajuato,42,42.0,2012,6
1282,Guerrero,1450,1450.0,2012,6
1283,Hidalgo,23913,23603.0,2012,6
1284,Jalisco,739,739.0,2012,6
1285,Michoacan,144,144.0,2012,6
1286,Nayarit,753,753.0,2012,6
1287,Nuevo leon,1066,273.0,2012,6
1288,Oaxaca,46238,46045.0,2012,6
1289,Puebla,20406,420.0,2012,6
1290,Quintana roo,3750,3750.0,2012,6
1291,San luis potosi,10139,9781.0,2012,6
1292,Sinaloa,6243,1168.0,2012,6
1293,Sonora,6,6.0,2012,6
1294,Tabasco,41653,40781.0,2012,6
1295,Tamaulipas,1777,1206.0,2012,6
1296,Veracruz,194283,186644.0,2012,6
1297,Yucatan,211,200.0,2012,6
1298,Total,458025,419105.0,2012,6
1299,Campeche,4388,4128.0,2012,7
1300,Chiapas,100786,100786.0,2012,7
1301,Chihuahua,33,8.0,2012,7
1302,Guanajuato,42,42.0,2012,7
1303,Guerrero,1450,1450.0,2012,7
1304,Hidalgo,23913,23913.0,2012,7
1305,Jalisco,739,739.0,2012,7
1306,Michoacan,144,144.0,2012,7
1307,Nayarit,753,753.0,2012,7
1308,Nuevo leon,1066,278.0,2012,7
1309,Oaxaca,46238,46045.0,2012,7
1310,Puebla,20406,18008.0,2012,7
1311,Quintana roo,3750,3750.0,2012,7
1312,San luis potosi,10139,9799.0,2012,7
1313,Sinaloa,6355,2570.0,2012,7
1314,Sonora,6,6.0,2012,7
1315,Tabasco,41653,41475.0,2012,7
1316,Tamaulipas,1777,1636.0,2012,7
1317,Veracruz,194283,193022.0,2012,7
1318,Yucatan,211,200.0,2012,7
1319,Total,458137,448754.0,2012,7
1320,Campeche,5883,5768.0,2012,8
1321,Chiapas,100786,100786.0,2012,8
1322,Chihuahua,33,8.0,2012,8
1323,Guanajuato,42,42.0,2012,8
1324,Guerrero,1450,1450.0,2012,8
1325,Hidalgo,23913,23913.0,2012,8
1326,Jalisco,739,739.0,2012,8
